# CUDA_PROFILE_LOG_VERSION 1.6
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR fffff72f63c73648
# CUDA_DEVICE 0 Quadro FX 1700M
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,memTransferSize,sm_cta_launched,branch,divergent_branch,instructions,warp_serialize,cta_launched,gld_incoherent,gld_coherent,gst_incoherent,gst_coherent,local_load,local_store,tlb_hit,tlb_miss
11a8dab63e045580,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemINS_10device_ptrIfEEfNS_4plusIfEEEEvT_jPT0_T1_,391.104,428,1,8,1,384,1,1,1536,48,10,0,,2,17582,4,118150,0,4,0,65544,8,0,0,65544,102,156
11a8dab63e0c0e20,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemIPffNS_4plusIfEEEEvT_jPT0_T1_,13.856,42,0.042,1,1,32,1,1,128,48,10,0,,0,0,0,0,0,1,0,1,0,4,0,1,0,0
11a8dab63e0ddd60,memcpyDtoH,4.704,29,,,,,,,,,,0,4
11a8dab63e121220,_Z15multiply_kernelPff,999.904,1027,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233502,0,4096,0,65536,0,262144,0,65536,83,171
11a8dab63e276d20,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6ENS_10device_ptrIfEES7_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISB_E4typeET3_,1810.21,1837,0.333,8,1,128,1,1,0,3664,27,0,,2,58214,688,398977,226254,4,4,65408,8,261632,0,65408,8,127
11a8dab63e44d1e0,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6EPfS6_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISA_E4typeET3_,20.832,49,0.167,1,1,128,1,1,0,3664,27,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11a8dab63e46c8a0,_ZN6thrust6detail6device4cuda6detail9fast_scan16inclusive_updateILj256ENS_10device_ptrIfEEfNS_4plusIfEEEEvT0_jjPT1_T2_,1004.13,1032,1,8,1,256,1,1,0,48,6,0,,2,16506,2,82403,0,4,768,49248,0,196992,0,49248,111,0
11a8dab63e5b3c60,_Z18floor_array_kernelPf,1001.7,1029,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233502,0,4096,0,65536,0,262144,0,65536,99,155
11a8dab63e6ce160,_Z19copy_indexes_kernel9particlesS_,9327.39,9356,1,8192,1,256,1,1,0,112,5,0,,2048,280339,51630,1276876,0,4096,1048575,65536,2101330,74968,0,65536,388,138
11a8dab63f007180,_ZN6thrust6detail6device4cuda6detail23launch_closure_by_valueINS2_18for_each_n_closureINS_12zip_iteratorINS_5tupleINS_20permutation_iteratorINS6_INS7_INS_10device_ptrIfEESA_SA_SA_NS_9null_typeESB_SB_SB_SB_SB_EEEESA_EESD_SB_SB_SB_SB_SB_SB_SB_SB_EEEEjNS1_7generic6detail23unary_transform_functorINS_8identityINS7_IffffSB_SB_SB_SB_SB_SB_EEEEEEEEEEvT_,15559.4,15587,0.75,12,1,192,1,1,0,96,13,0,,3,245901,3,1131073,0,6,4194560,65540,0,1048640,0,65540,130715,1030
11a8dab63fef9d00,_Z27perturb_particles_v3_kernelPf9particles,7382.91,7412,0.667,8192,1,256,1,1,0,80,12,0,,2048,67584,2048,2527280,0,4096,0,327680,0,1310720,0,327680,1251,285
11a8dab640623ea0,_Z17init_array_kernelPff,642.176,670,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,217120,0,4096,0,0,0,262144,0,0,256,0
11a8dab6406dc900,_Z18time_update_kernel9particlesff,4894.18,4922,0.667,8192,1,256,1,1,0,80,13,0,,2048,182272,2048,1527849,0,4096,0,327680,0,786432,0,327680,1280,0
11a8dab640ba9d20,_Z32apply_azimuth_observation_kernel9particles11observation,4170.24,4201,1,8192,1,256,1,1,0,96,7,0,,2048,198656,2048,1757239,0,4096,0,196608,0,262144,0,196608,768,0
11a8dab641024c40,memcpyHtoD,8.128,3,,,,,,,,,,0,4
11a8dab64102a500,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemINS_10device_ptrIfEEfNS_4plusIfEEEEvT_jPT0_T1_,395.264,432,1,8,1,384,1,1,1536,48,10,0,,2,17594,4,118234,0,4,0,65544,8,0,0,65544,94,164
11a8dab6410a7ee0,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemIPffNS_4plusIfEEEEvT_jPT0_T1_,13.92,46,0.042,1,1,32,1,1,128,48,10,0,,1,48,3,122,0,1,0,1,0,4,0,1,0,0
11a8dab6410c4b20,memcpyDtoH,4.672,30,,,,,,,,,,0,4
11a8dab6411170c0,_Z15multiply_kernelPff,999.424,1032,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233492,0,4096,0,65536,0,262144,0,65536,88,166
11a8dab64126b220,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6ENS_10device_ptrIfEES7_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISB_E4typeET3_,1835.71,1869,0.333,8,1,128,1,1,0,3664,27,0,,2,57929,683,397229,233678,4,4,65408,8,261632,0,65408,8,127
11a8dab641446280,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6EPfS6_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISA_E4typeET3_,20.672,49,0.167,1,1,128,1,1,0,3664,27,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11a8dab641469f00,_ZN6thrust6detail6device4cuda6detail9fast_scan16inclusive_updateILj256ENS_10device_ptrIfEEfNS_4plusIfEEEEvT0_jjPT1_T2_,1000.13,1033,1,8,1,256,1,1,0,48,6,0,,2,32930,2,164618,0,4,768,49248,0,196992,0,49248,111,0
11a8dab6415b24e0,_Z18floor_array_kernelPf,1000.64,1031,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233501,0,4096,0,65536,0,262144,0,65536,96,158
11a8dab6416c5400,_Z19copy_indexes_kernel9particlesS_,11129.5,11158,1,8192,1,256,1,1,0,112,5,0,,2048,328173,37485,1555091,0,4096,1048575,65536,2041196,119432,0,65536,375,137
11a8dab6421a1780,_ZN6thrust6detail6device4cuda6detail23launch_closure_by_valueINS2_18for_each_n_closureINS_12zip_iteratorINS_5tupleINS_20permutation_iteratorINS6_INS7_INS_10device_ptrIfEESA_SA_SA_NS_9null_typeESB_SB_SB_SB_SB_EEEESA_EESD_SB_SB_SB_SB_SB_SB_SB_SB_EEEEjNS1_7generic6detail23unary_transform_functorINS_8identityINS7_IffffSB_SB_SB_SB_SB_SB_EEEEEEEEEEvT_,15590.2,15618,0.75,12,1,192,1,1,0,96,13,0,,3,245871,3,1130934,0,6,4194560,65540,0,1048640,0,65540,138639,1033
11a8dab64309bcc0,_Z27perturb_particles_v3_kernelPf9particles,7383.14,7411,0.667,8192,1,256,1,1,0,80,12,0,,2048,67584,2048,2527280,0,4096,0,327680,0,1310720,0,327680,1259,278
11a8dab6437c37a0,_Z17init_array_kernelPff,642.24,671,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,217120,0,4096,0,0,0,262144,0,0,256,0
11a8dab64387d780,_Z18time_update_kernel9particlesff,4809.12,4838,0.667,8192,1,256,1,1,0,80,13,0,,2048,182272,2048,1527848,0,4096,0,327680,0,786432,0,327680,1280,0
11a8dab643d30d20,_Z32apply_azimuth_observation_kernel9particles11observation,4161.89,4190,1,8192,1,256,1,1,0,96,7,0,,2048,198656,2048,1757236,0,4096,0,196608,0,262144,0,196608,768,0
11a8dab6441aa780,memcpyHtoD,8.16,3,,,,,,,,,,0,4
11a8dab6441b0040,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemINS_10device_ptrIfEEfNS_4plusIfEEEEvT_jPT0_T1_,393.92,432,1,8,1,384,1,1,1536,48,10,0,,2,17582,4,118150,0,4,0,65544,8,0,0,65544,114,144
11a8dab644236720,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemIPffNS_4plusIfEEEEvT_jPT0_T1_,13.952,41,0.042,1,1,32,1,1,128,48,10,0,,0,0,0,0,0,1,0,1,0,4,0,1,0,0
11a8dab644257b40,memcpyDtoH,4.704,29,,,,,,,,,,0,4
11a8dab644299420,_Z15multiply_kernelPff,1004.61,1032,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233502,0,4096,0,65536,0,262144,0,65536,90,164
11a8dab6443ef820,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6ENS_10device_ptrIfEES7_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISB_E4typeET3_,1851.9,1879,0.333,8,1,128,1,1,0,3664,27,0,,2,58214,688,398964,221465,4,4,65408,8,261632,0,65408,8,127
11a8dab6445ce900,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6EPfS6_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISA_E4typeET3_,20.704,49,0.167,1,1,128,1,1,0,3664,27,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11a8dab6445edfc0,_ZN6thrust6detail6device4cuda6detail9fast_scan16inclusive_updateILj256ENS_10device_ptrIfEEfNS_4plusIfEEEEvT0_jjPT1_T2_,995.616,1024,1,8,1,256,1,1,0,48,6,0,,2,16506,2,82403,0,4,768,49248,0,196992,0,49248,111,0
11a8dab644733c40,_Z18floor_array_kernelPf,999.392,1026,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233502,0,4096,0,65536,0,262144,0,65536,90,164
11a8dab644846600,_Z19copy_indexes_kernel9particlesS_,10945.3,10974,1,8192,1,256,1,1,0,112,5,0,,2048,331526,41311,1562951,0,4096,1048575,65536,2056612,83876,0,65536,372,140
11a8dab6452f5820,_ZN6thrust6detail6device4cuda6detail23launch_closure_by_valueINS2_18for_each_n_closureINS_12zip_iteratorINS_5tupleINS_20permutation_iteratorINS6_INS7_INS_10device_ptrIfEESA_SA_SA_NS_9null_typeESB_SB_SB_SB_SB_EEEESA_EESD_SB_SB_SB_SB_SB_SB_SB_SB_EEEEjNS1_7generic6detail23unary_transform_functorINS_8identityINS7_IffffSB_SB_SB_SB_SB_SB_EEEEEEEEEEvT_,15564.7,15593,0.75,12,1,192,1,1,0,96,13,0,,3,245901,3,1131072,0,6,4194560,65540,0,1048640,0,65540,126369,1029
11a8dab6461eab40,_Z27perturb_particles_v3_kernelPf9particles,7383.42,7415,0.667,8192,1,256,1,1,0,80,12,0,,2048,67584,2048,2527280,0,4096,0,327680,0,1310720,0,327680,1256,280
11a8dab646932280,_Z17init_array_kernelPff,642.464,675,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,217119,0,4096,0,0,0,262144,0,0,256,0
11a8dab6469eebe0,_Z18time_update_kernel9particlesff,4949.41,4977,0.667,8192,1,256,1,1,0,80,13,0,,2048,182272,2048,1527848,0,4096,0,327680,0,786432,0,327680,1280,0
11a8dab646ec2e80,_Z32apply_azimuth_observation_kernel9particles11observation,4197.86,4226,1,8192,1,256,1,1,0,96,7,0,,2048,198656,2048,1757235,0,4096,0,196608,0,262144,0,196608,768,0
11a8dab64733b020,memcpyHtoD,8.128,2,,,,,,,,,,0,4
11a8dab647340900,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemINS_10device_ptrIfEEfNS_4plusIfEEEEvT_jPT0_T1_,394.208,434,1,8,1,384,1,1,1536,48,10,0,,2,17594,4,118234,0,4,0,65544,8,0,0,65544,103,155
11a8dab6473c5a20,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemIPffNS_4plusIfEEEEvT_jPT0_T1_,13.856,42,0.042,1,1,32,1,1,128,48,10,0,,1,48,3,122,0,1,0,1,0,4,0,1,0,0
11a8dab6473e6f80,memcpyDtoH,4.704,30,,,,,,,,,,0,4
11a8dab647428960,_Z15multiply_kernelPff,998.688,1027,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233493,0,4096,0,65536,0,262144,0,65536,78,176
11a8dab64757efc0,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6ENS_10device_ptrIfEES7_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISB_E4typeET3_,1834.53,1866,0.333,8,1,128,1,1,0,3664,27,0,,2,57929,683,397225,222280,4,4,65408,8,261632,0,65408,8,127
11a8dab6477599a0,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6EPfS6_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISA_E4typeET3_,20.992,49,0.167,1,1,128,1,1,0,3664,27,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11a8dab6477794c0,_ZN6thrust6detail6device4cuda6detail9fast_scan16inclusive_updateILj256ENS_10device_ptrIfEEfNS_4plusIfEEEEvT0_jjPT1_T2_,1001.86,1029,1,8,1,256,1,1,0,48,6,0,,2,32930,2,164619,0,4,768,49248,0,196992,0,49248,111,0
11a8dab6478c44e0,_Z18floor_array_kernelPf,996.576,1024,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233503,0,4096,0,65536,0,262144,0,65536,91,163
11a8dab6479dae00,_Z19copy_indexes_kernel9particlesS_,8471.94,8501,1,8192,1,256,1,1,0,112,5,0,,2048,283487,75454,1254263,0,4096,1048575,65536,2062736,54860,0,65536,376,136
11a8dab648241420,_ZN6thrust6detail6device4cuda6detail23launch_closure_by_valueINS2_18for_each_n_closureINS_12zip_iteratorINS_5tupleINS_20permutation_iteratorINS6_INS7_INS_10device_ptrIfEESA_SA_SA_NS_9null_typeESB_SB_SB_SB_SB_EEEESA_EESD_SB_SB_SB_SB_SB_SB_SB_SB_EEEEjNS1_7generic6detail23unary_transform_functorINS_8identityINS7_IffffSB_SB_SB_SB_SB_SB_EEEEEEEEEEvT_,15526.5,15556,0.75,12,1,192,1,1,0,96,13,0,,3,245871,3,1130934,0,6,4194560,65540,0,1048640,0,65540,134563,1031
11a8dab64912c1c0,_Z27perturb_particles_v3_kernelPf9particles,7383.84,7411,0.667,8192,1,256,1,1,0,80,12,0,,2048,67584,2048,2527280,0,4096,0,327680,0,1310720,0,327680,1254,282
11a8dab649855f40,_Z17init_array_kernelPff,643.904,676,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,217120,0,4096,0,0,0,262144,0,0,256,0
11a8dab649910980,_Z18time_update_kernel9particlesff,4769.76,4798,0.667,8192,1,256,1,1,0,80,13,0,,2048,182272,2048,1527848,0,4096,0,327680,0,786432,0,327680,1280,0
11a8dab649db8e60,_Z32apply_azimuth_observation_kernel9particles11observation,4198.78,4231,1,8192,1,256,1,1,0,96,7,0,,2048,198656,2048,1757237,0,4096,0,196608,0,262144,0,196608,768,0
11a8dab64a251e80,memcpyHtoD,8.16,3,,,,,,,,,,0,4
11a8dab64a257760,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemINS_10device_ptrIfEEfNS_4plusIfEEEEvT_jPT0_T1_,393.024,430,1,8,1,384,1,1,1536,48,10,0,,2,17582,4,118150,0,4,0,65544,8,0,0,65544,102,156
11a8dab64a2d37a0,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemIPffNS_4plusIfEEEEvT_jPT0_T1_,14.048,42,0.042,1,1,32,1,1,128,48,10,0,,0,0,0,0,0,1,0,1,0,4,0,1,0,0
11a8dab64a2f07e0,memcpyDtoH,4.672,30,,,,,,,,,,0,4
11a8dab64a340260,_Z15multiply_kernelPff,1001.6,1028,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233502,0,4096,0,65536,0,262144,0,65536,88,166
11a8dab64a4a29c0,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6ENS_10device_ptrIfEES7_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISB_E4typeET3_,1855.52,1883,0.333,8,1,128,1,1,0,3664,27,0,,2,58214,688,398976,219846,4,4,65408,8,261632,0,65408,8,127
11a8dab64a684820,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6EPfS6_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISA_E4typeET3_,20.8,49,0.167,1,1,128,1,1,0,3664,27,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11a8dab64a6aae40,_ZN6thrust6detail6device4cuda6detail9fast_scan16inclusive_updateILj256ENS_10device_ptrIfEEfNS_4plusIfEEEEvT0_jjPT1_T2_,992.128,1020,1,8,1,256,1,1,0,48,6,0,,2,16506,2,82403,0,4,768,49248,0,196992,0,49248,111,0
11a8dab64a7fb100,_Z18floor_array_kernelPf,1003.07,1030,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233502,0,4096,0,65536,0,262144,0,65536,91,163
11a8dab64a916c00,_Z19copy_indexes_kernel9particlesS_,8398.98,8433,1,8192,1,256,1,1,0,112,5,0,,2048,280420,77964,1233194,0,4096,1048575,65536,2077360,36652,0,65536,374,138
11a8dab64b1779a0,_ZN6thrust6detail6device4cuda6detail23launch_closure_by_valueINS2_18for_each_n_closureINS_12zip_iteratorINS_5tupleINS_20permutation_iteratorINS6_INS7_INS_10device_ptrIfEESA_SA_SA_NS_9null_typeESB_SB_SB_SB_SB_EEEESA_EESD_SB_SB_SB_SB_SB_SB_SB_SB_EEEEjNS1_7generic6detail23unary_transform_functorINS_8identityINS7_IffffSB_SB_SB_SB_SB_SB_EEEEEEEEEEvT_,15503.4,15532,0.75,12,1,192,1,1,0,96,13,0,,3,245901,3,1131072,0,6,4194560,65540,0,1048640,0,65540,137050,1028
11a8dab64c05cae0,_Z27perturb_particles_v3_kernelPf9particles,7382.46,7411,0.667,8192,1,256,1,1,0,80,12,0,,2048,67584,2048,2527280,0,4096,0,327680,0,1310720,0,327680,1270,266
11a8dab64c7858e0,_Z17init_array_kernelPff,808.096,836,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,217119,0,4096,0,0,0,262144,0,0,256,0
11a8dab64c871760,_Z18time_update_kernel9particlesff,4844.54,4872,0.667,8192,1,256,1,1,0,80,13,0,,2048,182272,2048,1527854,0,4096,0,327680,0,786432,0,327680,1280,0
11a8dab64cd2dc20,_Z32apply_azimuth_observation_kernel9particles11observation,4184,4212,1,8192,1,256,1,1,0,96,7,0,,2048,198656,2048,1757240,0,4096,0,196608,0,262144,0,196608,768,0
11a8dab64d193a60,memcpyHtoD,8.128,2,,,,,,,,,,0,4
11a8dab64d199340,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemINS_10device_ptrIfEEfNS_4plusIfEEEEvT_jPT0_T1_,392.576,430,1,8,1,384,1,1,1536,48,10,0,,2,17594,4,118234,0,4,0,65544,8,0,0,65544,102,156
11a8dab64d216a00,_ZN6thrust6detail6device4cuda6detail13reduce_n_smemIPffNS_4plusIfEEEEvT_jPT0_T1_,14.016,42,0.042,1,1,32,1,1,128,48,10,0,,1,48,3,122,0,1,0,1,0,4,0,1,0,0
11a8dab64d233b80,memcpyDtoH,4.704,30,,,,,,,,,,0,4
11a8dab64d27ea40,_Z15multiply_kernelPff,1002.91,1030,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233493,0,4096,0,65536,0,262144,0,65536,88,166
11a8dab64d3ed040,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6ENS_10device_ptrIfEES7_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISB_E4typeET3_,1837.12,1865,0.333,8,1,128,1,1,0,3664,27,0,,2,57929,683,397227,227736,4,4,65408,8,261632,0,65408,8,127
11a8dab64d5ce240,_ZN6thrust6detail6device4cuda6detail9fast_scan14scan_intervalsILj128ELj6EPfS6_NS_4plusIfEEEEvT1_jjT2_PNS_14iterator_valueISA_E4typeET3_,20.672,48,0.167,1,1,128,1,1,0,3664,27,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11a8dab64d5edb00,_ZN6thrust6detail6device4cuda6detail9fast_scan16inclusive_updateILj256ENS_10device_ptrIfEEfNS_4plusIfEEEEvT0_jjPT1_T2_,992.128,1021,1,8,1,256,1,1,0,48,6,0,,2,32930,2,164619,0,4,768,49248,0,196992,0,49248,111,0
11a8dab64d746840,_Z18floor_array_kernelPf,1004.77,1038,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,233502,0,4096,0,65536,0,262144,0,65536,93,161
11a8dab64d85c3c0,_Z19copy_indexes_kernel9particlesS_,7427.65,7457,1,8192,1,256,1,1,0,112,5,0,,2048,246378,80930,1054652,0,4096,1048575,65536,2088280,24160,0,65536,379,133
11a8dab64dfb48e0,_ZN6thrust6detail6device4cuda6detail23launch_closure_by_valueINS2_18for_each_n_closureINS_12zip_iteratorINS_5tupleINS_20permutation_iteratorINS6_INS7_INS_10device_ptrIfEESA_SA_SA_NS_9null_typeESB_SB_SB_SB_SB_EEEESA_EESD_SB_SB_SB_SB_SB_SB_SB_SB_EEEEjNS1_7generic6detail23unary_transform_functorINS_8identityINS7_IffffSB_SB_SB_SB_SB_SB_EEEEEEEEEEvT_,15375.5,15412,0.75,12,1,192,1,1,0,96,13,0,,3,245871,3,1130934,0,6,4194560,65540,0,1048640,0,65540,143307,1026
11a8dab64ee7a6c0,_Z27perturb_particles_v3_kernelPf9particles,7382.56,7412,0.667,8192,1,256,1,1,0,80,12,0,,2048,67584,2048,2527281,0,4096,0,327680,0,1310720,0,327680,1266,270
11a8dab64f5c0a60,_Z17init_array_kernelPff,642.272,676,1,8192,1,256,1,1,0,32,2,0,,2048,67584,2048,217120,0,4096,0,0,0,262144,0,0,256,0
